Date,Open,High,Low,Close,Adj Close,Volume
2/8/2022,137.142395,142.3538666,130.9980774,133.9912415,133.9912415,1373203815
2/9/2022,133.9621735,140.785202,132.8143311,140.1716003,140.1716003,1036393461
2/10/2022,140.1739044,143.2328949,135.0883942,135.0883942,135.0883942,1276403767
2/11/2022,135.0928497,135.0928497,125.3702469,126.0311584,126.0311584,1080587719
2/12/2022,126.0129089,127.5803452,122.2037506,126.6836777,126.6836777,832593853
2/13/2022,126.6707764,128.6428986,124.2199478,126.204216,126.204216,688706404
2/14/2022,126.1347885,126.637764,122.2435989,124.8000565,124.8000565,712457600
2/15/2022,124.7927933,132.111908,124.2380219,131.762619,131.762619,783234535
2/16/2022,131.7605286,131.7674408,126.0210266,128.1608429,128.1608429,715637001
2/17/2022,128.10466,128.7314148,115.7144547,116.3024139,116.3024139,938120691
2/18/2022,116.3330841,121.5430679,114.9232178,115.1970901,115.1970901,1205742846
2/19/2022,115.1939774,116.9888687,113.6729584,115.7090073,115.7090073,686244892
2/20/2022,115.7078247,115.7078247,109.1481781,110.8320389,110.8320389,736479992
2/21/2022,110.8351669,114.312294,103.3795929,103.4504929,103.4504929,980192105
2/22/2022,103.4308243,107.6064987,101.2715225,107.5227966,107.5227966,902125484
2/23/2022,107.5187531,110.8107758,105.7900925,105.96595,105.96595,740588315
2/24/2022,105.9416504,106.2059402,92.61260986,104.2304916,104.2304916,1676181000
2/25/2022,104.2349167,110.3359299,102.0558014,109.2663116,109.2663116,903266080
2/26/2022,109.2640533,113.2392578,107.2055359,108.24366,108.24366,773091210
2/27/2022,108.2371445,109.8751755,102.353508,103.1055984,103.1055984,706861756
2/28/2022,103.1004257,113.4745789,102.2274246,113.4745789,113.4745789,930577763
3/1/2022,113.4760818,115.579834,110.7309952,112.5440445,112.5440445,951568702
3/2/2022,112.5402985,114.2437592,109.6725159,110.3513565,110.3513565,838169853
3/3/2022,110.3563538,112.5037155,108.9623489,111.3521194,111.3521194,905649306
3/4/2022,111.4128342,112.3562317,100.2073212,101.3917999,101.3917999,930473366
3/5/2022,101.4084015,105.3514099,100.2180786,104.9771881,104.9771881,548783174
3/6/2022,104.9806213,105.6090851,101.5456161,101.5939178,101.5939178,563304861
3/7/2022,101.5958786,103.6620407,97.23695374,98.8692627,98.8692627,756482342
3/8/2022,98.86157227,102.1603317,98.49970245,100.6176453,100.6176453,699527175
3/9/2022,100.6216965,109.0458603,100.6216965,106.9420929,106.9420929,812074655
3/10/2022,106.9341965,106.9722748,100.6696548,102.6555099,102.6555099,814685365
3/11/2022,102.6494827,106.5665741,100.5038147,104.9653549,104.9653549,764305866
3/12/2022,104.9647598,107.7663727,104.8072815,105.8323975,105.8323975,536251476
3/13/2022,105.8122711,107.201889,101.9041748,102.1147995,102.1147995,535011513
3/14/2022,102.1112137,105.7766724,101.5016251,105.6736526,105.6736526,743010065
3/15/2022,105.665863,108.4342346,102.7697754,106.9885712,106.9885712,713675630
3/16/2022,106.9764938,111.3653946,106.0088577,111.3591919,111.3591919,977477844
3/17/2022,111.3509598,111.4287033,108.8695297,110.3102341,110.3102341,616556664
3/18/2022,110.3034439,112.7897644,108.4808502,112.1158676,112.1158676,644181133
3/19/2022,112.0879135,116.3732681,111.79776,116.3732681,116.3732681,741516370
3/20/2022,116.356514,117.7600021,111.9308777,114.8291397,114.8291397,859708742
3/21/2022,114.8343048,116.628212,113.7423019,116.1587296,116.1587296,833192537
3/22/2022,116.1501846,123.144989,115.7665558,122.9279633,122.9279633,1124098345
3/23/2022,122.9225159,124.093071,119.0969391,122.4754181,122.4754181,872780593
3/24/2022,122.4680634,127.29319,120.8521194,126.5812759,126.5812759,1007870447
3/25/2022,126.5825195,127.094101,122.3769608,124.0673676,124.0673676,822120492
3/26/2022,124.0710678,125.360939,122.2873917,124.8813324,124.8813324,560151992
3/27/2022,124.8892746,129.3974762,123.6755447,129.3974762,129.3974762,740569100
3/28/2022,129.4006348,132.4124756,127.8527451,127.9386139,127.9386139,943699101
3/29/2022,127.9114838,131.7860413,127.7294235,130.0612335,130.0612335,837905297
3/30/2022,130.0547333,133.9067841,127.1026154,131.169342,131.169342,928949835
3/31/2022,131.1663666,132.7764282,122.5227127,123.716011,123.716011,1352615724
4/1/2022,123.7316971,125.9663315,120.1248322,124.8831787,124.8831787,854575075
4/2/2022,124.8823776,128.0952911,124.4691772,124.9234848,124.9234848,761262628
4/3/2022,124.9018097,129.3058319,124.2185364,128.9462128,128.9462128,676091829
4/4/2022,128.9070892,128.9070892,122.1119614,124.861702,124.861702,849319392
4/5/2022,124.8599091,127.0733032,123.1957321,123.2131729,123.2131729,662578353
4/6/2022,123.2000351,123.2489471,112.4613342,112.4613342,112.4613342,1017954203
4/7/2022,112.4710464,114.8778305,111.4658051,114.2301941,114.2301941,635873842
4/8/2022,114.2380447,115.0816193,110.6183548,110.8820648,110.8820648,747638227
4/9/2022,110.8782578,112.7896423,110.5712204,112.7772751,112.7772751,519806313
4/10/2022,112.7783585,114.3692703,111.1737747,111.1737747,111.1737747,510044015
4/11/2022,111.1531448,111.1531448,102.5976868,102.6073914,102.6073914,807193871
4/12/2022,102.6437302,105.6721878,102.2517395,104.8284149,104.8284149,638546461
4/13/2022,104.8246002,110.6685867,104.2449265,110.4824524,110.4824524,806829114
4/14/2022,110.4794998,112.1144791,106.390358,107.4110413,107.4110413,736401323
4/15/2022,107.4142227,112.6255035,107.3966599,111.1093445,111.1093445,802528770
4/16/2022,111.1059341,114.5356522,110.5419006,114.4307098,114.4307098,639352139
4/17/2022,114.4048309,114.9690094,108.7637253,109.0427856,109.0427856,673093200
4/18/2022,109.0355225,111.3257675,105.7049103,111.2261429,111.2261429,810603033
4/19/2022,111.2291031,113.9900055,110.8278046,113.812088,113.812088,653731832
4/20/2022,113.815033,113.9215851,111.043251,111.9796906,111.9796906,669392298
4/21/2022,111.9753265,114.2201538,106.3016357,106.9979858,106.9979858,747220318
4/22/2022,106.9968872,108.344902,105.5461044,105.6006241,105.6006241,668097133
4/23/2022,105.602066,107.1333237,105.3164825,105.5043716,105.5043716,502713461
4/24/2022,105.4924622,105.9308395,104.1066284,104.6226044,104.6226044,487505921
4/25/2022,104.6203995,104.7566833,99.51075745,104.6870193,104.6870193,802054036
4/26/2022,104.6710663,105.1731949,97.59080505,98.40467834,98.40467834,702800418
4/27/2022,98.41316986,101.7441025,98.22373199,100.5387573,100.5387573,692599516
4/28/2022,100.5424118,104.0936966,100.0094833,103.323349,103.323349,780434505
4/29/2022,103.3186188,104.0232162,99.03884125,100.378006,100.378006,861249271
4/30/2022,100.3787537,101.4112244,95.94763184,96.16598511,96.16598511,604900808
5/1/2022,96.16786957,99.78279877,95.48471832,99.43577576,99.43577576,592413785
5/2/2022,99.43371582,101.5106812,98.60585022,100.6932297,100.6932297,613922891
5/3/2022,100.6975479,101.2687454,97.83959961,99.34301758,99.34301758,542363905
5/4/2022,99.33872986,106.8040924,99.26563263,106.2748642,106.2748642,768693782
5/5/2022,106.2708206,106.7127991,95.52877808,96.91891479,96.91891479,842334241
5/6/2022,96.90927887,98.2087326,94.08901215,96.79175568,96.79175568,769940452
5/7/2022,96.79421234,97.03630829,93.34791565,94.57089996,94.57089996,551811127
5/8/2022,94.57154846,95.58229828,92.00299072,93.9764328,93.9764328,729348318
5/9/2022,93.97541809,94.77955627,77.95715332,77.95715332,77.95715332,1207155617
5/10/2022,77.83116913,84.61721802,74.82234955,80.22682953,80.22682953,1720920553
5/11/2022,80.21154785,82.39093018,65.52423859,66.38880157,66.38880157,1899877236
5/12/2022,66.40777588,69.25701904,55.32254791,64.40274811,64.40274811,1925404691
5/13/2022,64.38304901,72.84160614,63.49441147,67.96253967,67.96253967,1140599762
5/14/2022,67.94561005,69.99917603,64.62065887,68.95030975,68.95030975,743433183
5/15/2022,68.93971252,71.53037262,66.55667114,71.53037262,71.53037262,741432120
5/16/2022,71.51973724,71.51973724,65.45767212,67.21134949,67.21134949,722439504
5/17/2022,67.21218872,73.51004028,67.21218872,72.96931458,72.96931458,802347484
5/18/2022,72.96766663,74.03701782,66.41563416,66.41563416,66.41563416,756026173
5/19/2022,66.38671112,72.20411682,65.17798615,72.09667969,72.09667969,801021670
5/20/2022,72.07717133,72.90673828,67.09920502,68.65829468,68.65829468,729408177
5/21/2022,68.6545639,70.42964935,68.17234039,69.70578766,69.70578766,449401029
5/22/2022,69.70726776,72.30361938,69.52865601,71.77400208,71.77400208,449155414
5/23/2022,71.76394653,73.74264526,68.99034882,69.01275635,69.01275635,736854342
5/24/2022,69.01382446,70.53527832,67.68013763,70.32154846,70.32154846,588236113
5/25/2022,70.3192215,71.4364624,68.29042053,68.31311798,68.31311798,529431480
5/26/2022,68.31510925,68.71247864,61.34075165,63.82813644,63.82813644,721052783
5/27/2022,63.80057907,63.92855072,61.28740311,61.56392288,61.56392288,646210455
5/28/2022,61.5578804,62.68661118,61.5578804,62.3132782,62.3132782,615552947
5/29/2022,63.06359482,64.26547241,62.10664368,63.74662781,63.74662781,418602793
5/30/2022,63.74580002,69.29692841,63.41407394,69.12091827,69.12091827,587913790
5/31/2022,69.11026764,69.56275177,67.18134308,68.41138458,68.41138458,532691935
6/1/2022,68.41702271,70.07642365,62.54636765,62.96781921,62.96781921,754343388
6/2/2022,62.96444321,64.61000824,62.39432526,64.45135498,64.45135498,497215110
6/3/2022,64.45580292,64.7627182,61.78827667,62.65926361,62.65926361,445994255
6/4/2022,62.65883255,64.20510864,61.72530746,63.74738312,63.74738312,365451394
6/5/2022,63.74975586,63.7808075,62.06110764,63.2078743,63.2078743,358399957
6/6/2022,63.21474838,66.29419708,63.08821487,64.41727448,64.41727448,500130108
6/7/2022,64.41806793,65.32668304,60.55919266,63.90550995,63.90550995,578504158
